# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec  5 05:36:43 2017
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
#
rowid,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,st_dist,st_teff,st_mass,st_rad
992,36.51560530,,,,,0.197,,389.00,4948.00,0.79,0.75
993,1.90780520,,,,,0.079,,291.00,5436.00,0.91,0.82
994,2.51462432,,,,,0.119,,633.00,5522.00,0.90,0.87
995,4.41769648,,,,,0.112,,422.00,5030.00,0.82,0.77
996,15.96540000,,,,0.03100,0.301,1.38000,,5845.00,1.09,1.44
997,179.61200000,,,,0.11400,0.459,1.47000,,5845.00,1.09,1.44
998,19.32952416,,,,,0.221,,795.00,4983.00,0.80,0.76
999,1.22621732,,,,,0.078,,741.00,6011.00,1.09,1.12
1000,3.29011795,,,,,0.167,,607.00,4647.00,0.77,0.71
1001,7.56052806,,,,,0.224,,1425.00,5547.00,0.94,0.92
1002,12.12400943,,,,,0.202,,706.00,5198.00,0.83,0.80
1003,2.71407755,,,,,0.104,,408.00,5763.00,0.98,0.97
1004,122.88080580,,,,,0.269,,507.00,5533.00,0.95,0.89
1005,1.06378867,,,,,0.114,,451.00,5105.00,0.82,0.78
1006,148.46033820,,,,,0.315,,622.00,5335.00,0.87,0.83
1007,0.93488424,,,,,0.130,,324.00,4870.00,0.79,0.74
1008,11.42754800,0.094000,,,,0.277,,,5711.00,0.81,1.35
1009,23.66820500,0.153000,,,,0.279,,,5711.00,0.81,1.35
1010,51.75539400,0.257000,,,,0.319,,,5711.00,0.81,1.35
1011,201.12140000,,,,,0.186,,473.00,5694.00,0.98,0.96
1012,24.75764210,,,,,0.262,,979.00,5957.00,1.06,1.08
1013,10.13202575,,,,,0.195,,659.00,4815.00,0.75,0.72
1014,38.50533980,,,,,0.227,,838.00,5629.00,0.92,0.90
1015,6.77408868,,,,,0.238,,1507.00,5985.00,1.08,1.11
1016,26.41045478,,,,,0.240,,971.00,5301.00,0.86,0.82
1017,14.37508035,,,,,0.153,,518.00,5913.00,1.04,1.04
1018,56.18868870,,,,,0.186,,566.00,5754.00,1.08,1.13
1019,3.18897601,,,,,0.088,,566.00,5754.00,1.08,1.13
1020,6.92101021,,,,,0.144,,415.00,4651.00,0.75,0.70
1021,3.27346074,,,,,0.085,,129.00,3864.00,0.51,0.49
1022,5.41220000,0.066000,0.470000,85.940,,0.429,,,5827.00,0.96,0.89
1023,7.12620000,,,,0.01447,0.117,11.20000,,5827.00,0.96,0.89
1024,15.37875460,,,,,0.143,,555.00,6010.00,1.09,1.13
1025,21.12845690,,,,,0.132,,555.00,6010.00,1.09,1.13
1026,25.96200249,,,,,0.303,,1021.00,6675.00,1.43,1.73
1027,34.85382760,,,,,0.261,,1051.00,5888.00,1.03,1.03
1028,2.41435165,,,,,0.087,,171.00,4529.00,0.74,0.69
1029,4.30655689,,,,,0.235,,1050.00,6209.00,1.22,1.34
1030,2.29503623,,,,,0.110,,422.00,5723.00,0.98,0.94
1031,27.49560600,,,,,0.269,,971.00,6127.00,1.12,1.20
1032,14.08827448,,,,,0.300,,1462.00,5987.00,1.07,1.10
1033,110.96546000,,,,,0.243,,525.00,4644.00,0.73,0.69
1034,3.76419105,,,,,0.154,,673.00,4906.00,0.75,0.72
1035,6.16486000,,,,,0.073,,,5858.00,1.00,1.04
1036,13.57080000,,,,0.03300,0.223,3.28000,,5858.00,1.00,1.04
1037,23.98020000,,,,,0.085,,,5858.00,1.00,1.04
1038,43.84450000,,,,0.03500,0.228,3.10000,,5858.00,1.00,1.04
1039,46.87793670,,,,,0.212,,861.00,5797.00,0.99,0.99
1040,2.75798267,,,,,0.177,,585.00,6067.00,1.09,1.07
1041,9.30412078,,,,,0.157,,388.00,4597.00,0.75,0.70
1042,14.07971466,,,,,0.133,,365.00,5945.00,1.09,1.14
1043,16.54080322,,,,,0.138,,374.00,5153.00,0.85,0.79
1044,3.60930891,,,,,0.333,,1078.00,5635.00,0.94,0.93
1045,2.37030743,,,,,0.143,,1078.00,5635.00,0.94,0.93
1046,1.93155984,,,,,0.211,,399.00,5762.00,0.98,0.98
1047,0.76212926,,,,,0.071,,689.00,5592.00,0.95,0.93
1048,16.92344113,,,,,0.324,,1532.00,5806.00,1.01,1.01
1049,23.89902960,,,,,0.143,,435.00,5722.00,0.99,0.98
1050,3.17999700,0.044000,,,,0.139,,,5851.00,,1.41
1051,4.90142500,0.059000,,,,0.161,,,5851.00,,1.41
1052,7.95820300,0.082000,,,,0.095,,,5851.00,,1.41
1053,14.74904900,0.123000,,,,0.308,,,5851.00,,1.41
1054,6.22161470,,,,,0.154,,1040.00,6261.00,1.21,1.32
1055,6.17998440,,,,,0.212,,964.00,5215.00,0.86,0.81
1056,1.56906650,,,,,0.141,,976.00,6199.00,1.20,1.32
1057,8.67888593,,,,,0.205,,837.00,5792.00,1.00,1.00
1058,4.02582254,,,,,0.146,,837.00,5792.00,1.00,1.00
1059,5.94566534,,,,,0.112,,245.00,4002.00,0.60,0.57
1060,1.52372816,,,,,0.127,,265.00,3959.00,0.56,0.54
1061,6.14727918,,,,,0.071,,199.00,4868.00,0.79,0.74
1062,34.35118740,,,,,0.247,,1098.00,5816.00,1.02,1.02
1063,3.00725242,,,,,0.170,,1215.00,5612.00,0.94,0.92
1064,13.24503188,,,,,0.145,,481.00,5758.00,1.08,1.36
1065,49.18392100,0.292000,,,,0.772,,,5854.00,0.87,2.19
1066,190.32349400,0.721000,,,,0.730,,,5854.00,0.87,2.19
1067,77.25483960,,,,,0.293,,688.00,5956.00,1.10,1.16
1068,3.85691855,,,,,0.090,,425.00,5345.00,0.88,0.84
1069,1.54320660,,,,,0.100,,628.00,5923.00,1.03,1.14
1070,33.41779930,,,,,0.300,,912.00,5049.00,0.81,0.77
1071,2.05333679,,,,,0.099,,427.00,6113.00,1.12,1.28
1072,219.32175280,,,,,0.644,,1518.00,6000.00,1.11,1.14
1073,18.78425728,,,,,0.218,,464.00,4350.00,0.70,0.66
1074,161.51633450,,,,,0.262,,464.00,4350.00,0.70,0.66
1075,0.69384285,,,,,0.054,,354.00,5589.00,0.96,0.94
1076,23.12748644,,,,,0.127,,300.00,5975.00,1.08,1.08
1077,5.13248562,,,,,0.163,,227.00,3753.00,0.52,0.49
1078,6.48163000,,,,,0.211,,,5952.00,1.04,1.32
1079,21.22270000,,,,,0.225,,,5952.00,1.04,1.32
1080,198.68017900,,,,,0.201,,702.00,5321.00,0.86,0.82
1081,1.43474156,,,,,0.130,,915.00,5851.00,1.01,1.03
1082,58.60179250,,,,,0.185,,914.00,5862.00,0.99,1.00
1083,25.08246260,,,,,0.174,,848.00,6166.00,1.13,1.20
1084,89.72229200,,,,,0.175,,848.00,6166.00,1.13,1.20
1085,78.10002310,,,,,0.284,,1371.00,6112.00,1.14,1.21
1086,4.27103091,,,,,0.108,,758.00,5658.00,0.94,0.92
1087,2.89221751,,,,,0.111,,344.00,4306.00,0.66,0.63
1088,187.74702900,,,,,0.291,,738.00,5211.00,0.82,0.79
1089,2.54307286,,,,,0.116,,876.00,5794.00,0.99,0.99
1090,2.16845259,,,,,0.252,,1209.00,5837.00,1.01,1.00
1091,10.30390000,0.091000,0.045000,89.640,0.00600,0.161,1.72000,613.00,5663.00,0.96,1.06
1092,13.02410000,0.107000,0.026000,89.590,0.00900,0.256,0.66000,613.00,5663.00,0.96,1.06
1093,22.68450000,0.155000,0.004000,89.670,0.02300,0.278,1.28000,613.00,5663.00,0.96,1.06
1094,31.99960000,0.195000,0.012000,88.890,0.02500,0.374,0.58000,613.00,5663.00,0.96,1.06
1095,46.68880000,0.250000,0.013000,89.470,0.00600,0.222,0.69000,613.00,5663.00,0.96,1.06
1096,118.38070000,0.466000,0.150000,89.870,0.07900,0.297,4.00000,613.00,5663.00,0.96,1.06
1097,12.69111200,0.107000,,,,0.163,,,5960.00,,1.15
1098,31.71977500,0.198000,,,,0.197,,,5960.00,,1.15
1099,6.42200058,,,,,0.156,,940.00,6247.00,1.21,1.34
1100,81.31510590,,,,,0.220,,897.00,5614.00,0.94,0.91
1101,51.32856230,,,,,0.237,,986.00,5724.00,0.96,0.94
1102,19.79191978,,,,,0.203,,921.00,6092.00,1.11,1.15
1103,5.03728015,,,,,0.110,,516.00,6417.00,1.30,1.41
1104,4.42157218,,,,,0.179,,369.00,4299.00,0.71,0.68
1105,1.25275217,,,,,0.147,,1168.00,6104.00,1.11,1.17
1106,0.57103852,,,,,0.120,,457.00,5268.00,0.86,0.82
1107,4.51005748,,,,,0.130,,764.00,5406.00,0.88,0.84
1108,37.64673840,,,,,0.195,,797.00,5893.00,1.05,1.06
1109,3.34181500,0.046000,,,,0.141,,,5952.00,,1.16
1110,224.78460800,0.761000,,,,0.651,,,5952.00,,1.16
1111,9.69312032,,,,,0.237,,726.00,4781.00,0.73,0.70
1112,8.79617863,,,,,0.178,,1142.00,6077.00,1.10,1.15
1113,14.36267939,,,,,0.269,,1734.00,6496.00,1.34,1.54
1114,42.30049540,,,,,0.251,,1127.00,5931.00,1.12,1.17
1115,14.97435694,,,,,0.120,,427.00,5374.00,0.87,0.83
1116,23.55407250,,,,,0.152,,935.00,8480.00,1.60,1.73
1117,41.69778270,,,,,0.227,,1017.00,5641.00,0.95,0.93
1118,4.79028459,,,,,0.099,,619.00,5612.00,0.95,0.93
1119,38.67150750,,,,,0.244,,818.00,5688.00,0.96,0.97
1120,8.32651530,,,,,0.171,,1288.00,6083.00,1.11,1.17
1121,8.40887800,0.076000,,,,0.211,,,5544.00,,0.84
1122,28.57426300,0.172000,,,,0.214,,,5544.00,,0.84
1123,2.94902905,,,,,0.123,,635.00,4904.00,0.78,0.74
1124,13.15141081,,,,,0.170,,529.00,6231.00,1.29,1.59
1125,42.19173570,,,,,0.182,,924.00,5544.00,0.92,0.89
1126,4.33946454,,,,,0.149,,796.00,5500.00,0.93,0.90
1127,2.85234897,,,,,0.114,,177.00,3658.00,0.35,0.34
1128,17.67006420,,,,,0.164,,910.00,5683.00,0.95,0.94
1129,108.59332900,,,,,0.154,,668.00,5798.00,0.92,0.93
1130,5.12330347,,,,,0.175,,996.00,5664.00,0.97,0.95
1131,61.61781670,,,,,0.326,,1163.00,5543.00,0.94,0.91
1132,24.33978040,,,,,0.264,,1258.00,5831.00,1.00,1.00
1133,76.53695860,,,,,0.244,,1258.00,5831.00,1.00,1.00
1134,4.75400000,,,,0.03700,0.162,10.73000,,4725.00,0.75,0.69
1135,8.92507000,,,,,0.194,,,4725.00,0.75,0.69
1136,5.45298175,,,,,0.071,,234.00,5403.00,0.90,0.81
1137,3.53232449,,,,,0.142,,1109.00,5851.00,1.03,1.04
1138,62.89162280,,,,,0.210,,940.00,5298.00,0.87,0.83
1139,11.55562343,,,,,0.176,,821.00,5569.00,0.93,0.90
1140,17.13263989,,,,,0.236,,997.00,5281.00,0.84,0.81
1141,76.95785700,,,,,0.165,,728.00,5656.00,0.96,0.94
1142,2.36172433,,,,,0.146,,545.00,4512.00,0.72,0.68
1143,23.92107910,,,,,0.196,,971.00,6807.00,1.50,1.84
1144,3.17060005,,,,,0.152,,1101.00,5582.00,0.95,0.92
1145,0.81316672,,,,,0.106,,555.00,5550.00,0.94,0.91
1146,5.18854900,0.053000,,,,0.112,,,4605.00,0.56,0.67
1147,8.04100000,,,,0.00900,0.143,,,4605.00,0.56,0.67
1148,11.77600000,,,,0.01200,0.226,,,4605.00,0.56,0.67
1149,24.08627070,,,,,0.247,,657.00,4850.00,0.76,0.73
1150,2.34451194,,,,,0.073,,365.00,5791.00,1.01,1.07
1151,18.30272480,,,,,0.131,,697.00,5685.00,0.97,0.96
1152,2.88890485,,,,,0.149,,632.00,5053.00,0.81,0.77
1153,210.63059100,,,,,0.321,,632.00,5053.00,0.81,0.77
1154,17.14647302,,,,,0.178,,1012.00,5753.00,0.98,0.96
1155,3.97076766,,,,,0.125,,714.00,5064.00,0.79,0.75
1156,2.35226580,,,,,0.110,,694.00,4692.00,0.74,0.70
1157,10.62784997,,,,,0.233,,1476.00,5941.00,1.09,1.14
1158,1.10446351,,,,,0.151,,682.00,5054.00,0.81,0.77
1159,3.73089898,,,,,0.128,,1023.00,5833.00,1.02,1.01
1160,2.40367900,0.036000,,,,0.097,,,5979.00,1.00,1.21
1161,8.99088900,0.087000,,,,0.232,,,5979.00,1.00,1.21
1162,2.78786839,,,,,0.091,,373.00,4754.00,0.76,0.72
1163,65.64784240,,,,,0.198,,763.00,5470.00,0.88,0.85
1164,1.64680191,,,,,0.078,,184.00,3964.00,0.55,0.53
1165,1.75583533,,,,,0.154,,1185.00,5470.00,0.91,0.88
1166,5.18561420,,,,,0.209,,1531.00,6327.00,1.26,1.43
1167,8.45808312,,,,,0.211,,1531.00,6327.00,1.26,1.43
1168,33.46974300,,,,,0.181,,987.00,5842.00,1.03,1.03
1169,11.89520511,,,,,0.118,,759.00,5778.00,1.00,1.00
1170,4.45743164,,,,,0.097,,346.00,4679.00,0.76,0.71
1171,13.53962930,,,,,0.209,,1258.00,6203.00,1.41,1.95
1172,22.70816791,,,,,0.211,,1238.00,6217.00,1.19,1.28
1173,5.96873400,0.069000,,,,0.305,,,6142.00,1.16,1.45
1174,13.07163000,0.116000,,,,0.205,,,6142.00,1.16,1.45
1175,7.97034958,,,,,0.191,,1293.00,5519.00,0.92,0.89
1176,10.71252541,,,,,0.190,,428.00,4253.00,0.59,0.57
1177,32.56370690,,,,,0.197,,989.00,5390.00,0.89,0.84
1178,6.11786898,,,,,0.092,,487.00,6302.00,1.22,1.35
1179,3.97599768,,,,,0.100,,447.00,5183.00,0.85,0.79
1180,9.47852200,,,,,0.138,,1081.00,6080.00,1.13,1.18
1181,33.24068820,,,,,0.151,,648.00,5446.00,0.90,0.86
1182,1.00393374,,,,,0.153,,811.00,4971.00,0.79,0.75
1183,55.82265390,,,,,0.223,,911.00,5157.00,0.87,0.82
1184,6.11009134,,,,,0.084,,538.00,6191.00,1.24,1.23
1185,18.79592280,0.144500,0.049300,88.740,0.09400,0.719,0.30000,1430.00,6150.00,1.13,1.61
1186,50.79039100,0.280400,0.032300,89.640,1.84000,1.101,1.74000,1430.00,6150.00,1.13,1.61
1187,9.98969327,,,,,0.215,,911.00,5069.00,0.80,0.76
1188,1.44259224,,,,,0.228,,615.00,7044.00,1.58,1.95
1189,26.02044230,,,,,0.285,,1292.00,5558.00,0.92,0.89
1190,0.76985360,,,,,0.079,,402.00,5252.00,0.86,0.82
1191,6.89225223,,,,,0.142,,829.00,5936.00,1.04,1.04
1192,37.94563000,,,,,0.267,,1244.00,5453.00,0.90,0.86
1193,24.17385790,,,,,0.219,,1023.00,5844.00,1.01,1.02
1194,106.24754700,,,,,0.170,,829.00,5712.00,0.98,0.97
1195,31.80634000,,,,,0.095,,336.00,4990.00,0.80,0.75
1196,2.68505749,,,,,0.118,,454.00,5212.00,0.84,0.81
1197,7.51849600,0.073000,,,,0.175,,,5274.00,0.86,1.09
1198,20.17202000,0.141000,,,,0.685,,,5274.00,0.86,1.09
1199,16.86012860,,,,,0.178,,1284.00,6077.00,1.09,1.14
1200,4.89337519,,,,,0.140,,867.00,6176.00,1.17,1.30
1201,11.17394617,,,,,0.215,,1258.00,5924.00,1.04,1.05
1202,28.50571890,,,,,0.252,,1378.00,5765.00,1.00,0.99
1203,53.59910440,,,,,0.239,,1193.00,5983.00,1.05,1.07
1204,104.35189760,,,,,0.119,,296.00,5622.00,0.96,0.87
1205,16.07677615,,,,,0.199,,1112.00,5635.00,0.95,0.93
1206,18.87064068,,,,,0.233,,1029.00,5975.00,1.06,1.09
1207,17.13695430,,,,,0.186,,1202.00,5913.00,1.04,1.06
1208,3.78858982,,,,,0.158,,883.00,6012.00,1.11,1.16
1209,2.42208200,0.035000,,,,0.321,,,5595.00,,0.84
1210,4.12510300,0.049000,,,,0.082,,,5595.00,,0.84
1211,10.45843441,,,,,0.119,,384.00,4730.00,0.76,0.72
1212,5.60014851,,,,,0.135,,876.00,5308.00,0.85,0.81
1213,25.20347870,,,,,0.211,,1108.00,5438.00,0.86,0.83
1214,2.83265213,,,,,0.118,,695.00,5908.00,1.08,1.21
1215,16.22371307,,,,,0.135,,616.00,5590.00,0.94,0.92
1216,8.49642241,,,,,0.186,,812.00,4965.00,0.74,0.71
1217,66.18490310,,,,,0.199,,946.00,5756.00,0.98,0.97
1218,2.03231845,,,,,0.112,,505.00,4708.00,0.78,0.72
1219,7.68477160,,,,,0.131,,777.00,5517.00,0.93,0.90
1220,15.04471980,,,,,0.103,,540.00,5889.00,0.94,1.17
1221,4.43796290,0.055300,,88.796,0.43200,1.754,0.11000,600.00,5947.00,1.17,1.48
1222,6.31250100,0.055000,,,,0.192,,,4096.00,,0.53
1223,12.79458500,0.088000,,,,0.136,,,4096.00,,0.53
1224,1.11854972,,,,,0.095,,579.00,4612.00,0.74,0.70
1225,15.18725932,,,,,0.204,,1202.00,6177.00,1.15,1.24
1226,28.68513240,,,,,0.262,,1393.00,5834.00,1.03,1.04
1227,0.58800076,,,,,0.095,,269.00,4105.00,0.64,0.61
1228,85.73502850,,,,,0.272,,1282.00,5825.00,1.03,1.03
1229,1.07839035,,,,,0.126,,766.00,5226.00,0.84,0.81
1230,1.21699766,,,,,0.146,,807.00,4877.00,0.80,0.75
1231,13.68237119,,,,,0.145,,946.00,5909.00,1.06,1.06
1232,11.08507637,,,,,0.207,,877.00,5001.00,0.80,0.76
1233,25.36911600,,,,,0.135,,558.00,6210.00,1.23,1.38
1234,3.17742200,0.039000,,,,0.209,,,5311.00,,0.70
1235,41.00801100,0.216000,,,,0.203,,,5311.00,,0.70
1236,8.07124073,,,,,0.152,,1155.00,5568.00,0.94,0.92
1237,11.01816836,,,,,0.227,,1486.00,5705.00,0.96,0.94
1238,12.94130146,,,,,0.191,,1304.00,6051.00,1.10,1.15
1239,5.34982412,,,,,0.106,,685.00,6050.00,1.14,1.21
1240,18.82634264,,,,,0.211,,757.00,5130.00,0.85,0.80
1241,4.76703963,,,,,0.109,,701.00,5616.00,0.95,0.93
1242,4.37034536,,,,,0.124,,1124.00,5743.00,0.99,0.98
1243,2.03232507,,,,,0.178,,1363.00,5905.00,1.06,1.08
1244,22.92212660,,,,,0.128,,667.00,5986.00,1.06,1.10
1245,16.10467749,,,,,0.189,,622.00,5944.00,1.25,1.94
1246,5.76619300,0.064000,,,,0.209,,,6050.00,0.99,1.22
1247,12.46598800,0.108000,,,,0.524,,,6050.00,0.99,1.22
1248,21.58747500,0.155000,,,,0.196,,,6050.00,0.99,1.22
1249,37.99327300,0.227000,,,,0.232,,,6050.00,0.99,1.22
1250,56.26800000,,,,0.11300,0.156,,,6050.00,0.99,1.22
1251,7.42693741,,,,,0.136,,958.00,5842.00,1.00,0.99
1252,12.00096042,,,,,0.168,,909.00,5194.00,0.87,0.82
1253,1.91694425,,,,,0.070,,455.00,5239.00,0.84,0.80
1254,16.30125900,,,,,0.109,,455.00,4870.00,0.80,0.75
1255,13.32351601,,,,,0.119,,578.00,6155.00,1.18,1.22
1256,7.01075434,,,,,0.162,,1241.00,6140.00,1.13,1.19
1257,17.29234530,,,,,0.129,,779.00,5923.00,1.02,1.02
1258,94.28875770,,,,,0.204,,667.00,5747.00,0.97,0.95
1259,0.57736958,,,,,0.137,,547.00,5063.00,0.78,0.74
1260,86.82898900,,,,,0.125,,236.00,3784.00,0.54,0.51
1261,17.23236600,0.135000,,,,0.262,,,6089.00,1.03,1.26
1262,26.69507400,0.181000,,,,0.132,,,6089.00,1.03,1.26
1263,9.95661537,,,,,0.242,,1433.00,5961.00,1.06,1.08
1264,10.41725184,,,,,0.127,,948.00,5778.00,1.01,1.00
1265,26.78391830,,,,,0.172,,740.00,5471.00,0.92,0.89
1266,45.12630420,,,,,0.232,,1281.00,6198.00,1.16,1.25
1267,11.94014029,,,,,0.251,,866.00,4967.00,0.80,0.76
1268,4.16055856,,,,,0.070,,533.00,5541.00,0.93,0.90
1269,31.05716180,,,,,0.191,,1078.00,5337.00,0.86,0.82
1270,84.57332260,,,,,0.255,,1121.00,5472.00,0.94,0.90
1271,4.14787559,,,,,0.172,,1533.00,6386.00,1.30,1.48
1272,5.19104016,,,,,0.259,,2511.00,6564.00,1.40,1.57
1273,3.41049300,0.039000,,,,0.065,,,4984.00,,0.64
1274,13.82137500,0.100000,,,,0.156,,,4984.00,,0.64
1275,30.95085100,0.170000,,,,0.099,,,4984.00,,0.64
1276,4.86638150,,,,,0.103,,614.00,5682.00,0.98,0.96
1277,18.55257010,,,,,0.235,,936.00,5261.00,0.84,0.80
1278,13.62798432,,,,,0.202,,682.00,4895.00,0.77,0.74
1279,16.83207290,,,,,0.156,,877.00,5667.00,0.96,0.94
1280,3.70428172,,,,,0.120,,764.00,6680.00,1.46,1.77
1281,4.35409304,,,,,0.128,,861.00,5306.00,0.86,0.83
1282,2.93658468,,,,,0.128,,861.00,5306.00,0.86,0.83
1283,11.32271513,,,,,0.121,,435.00,4611.00,0.73,0.69
1284,13.71220213,,,,,0.208,,1094.00,5303.00,0.86,0.82
1285,7.46725407,,,,,0.105,,540.00,6149.00,1.21,1.21
1286,24.33471270,,,,,0.212,,1674.00,6202.00,1.19,1.28
1287,4.16438900,0.041000,,,,0.211,,,3810.00,0.55,0.51
1288,5.77446400,0.051000,,,,0.066,,,3810.00,0.55,0.51
1289,2.60754383,,,,,0.171,,1371.00,5717.00,0.99,0.98
1290,45.09046430,,,,,0.164,,863.00,5545.00,0.92,0.89
1291,15.05403290,,,,,0.149,,828.00,5949.00,1.06,1.09
1292,68.88619150,,,,,0.119,,390.00,5850.00,0.97,1.10
1293,9.99113313,,,,,0.138,,676.00,4985.00,0.78,0.75
1294,3.60084276,,,,,0.116,,676.00,4985.00,0.78,0.75
1295,5.72717226,,,,,0.117,,676.00,4985.00,0.78,0.75
1296,36.29193360,,,,,0.207,,1344.00,6018.00,1.08,1.12
1297,12.41277540,,,,,0.133,,862.00,6129.00,1.17,1.36
1298,2.66831376,,,,,0.136,,1081.00,5502.00,0.90,0.87
1299,0.98494017,,,,,0.077,,651.00,5839.00,0.99,0.99
1300,0.66308526,,,,,0.128,,704.00,5053.00,0.80,0.77
1301,10.49571100,0.099000,,,,0.136,,,6239.00,,1.36
1302,21.86974100,0.162000,,,,0.141,,,6239.00,,1.36
1303,100.28313400,0.448000,,,,0.223,,,6239.00,,1.36
1304,19.11877530,,,,,0.158,,1041.00,5961.00,1.06,1.08
1305,48.43089910,,,,,0.202,,795.00,5006.00,0.82,0.77
1306,8.67900242,,,,,0.162,,1153.00,5771.00,0.99,0.98
1307,4.55139967,,,,,0.102,,695.00,5213.00,0.84,0.80
1308,0.96852602,,,,,0.105,,814.00,5791.00,0.99,0.98
1309,6.49441289,,,,,0.120,,581.00,4630.00,0.71,0.69
1310,28.47474800,,,,,0.230,,901.00,5044.00,0.80,0.76
1311,13.03139450,,,,,0.269,,1628.00,6096.00,1.15,1.20
1312,40.99039860,,,,,0.181,,1406.00,5904.00,1.06,1.09
1313,37.33315360,,,,,0.145,,710.00,5998.00,1.10,1.15
1314,14.43588900,0.125000,,,,0.125,,,6106.00,,1.36
1315,29.39319500,0.200000,,,,0.237,,,6106.00,,1.36
1316,48.63040800,0.280000,,,,0.236,,,6106.00,,1.36
1317,6.03356196,,,,,0.296,,1204.00,5047.00,1.28,3.38
1318,3.02559550,,,,,0.132,,885.00,6143.00,1.13,1.23
1319,51.13097040,,,,,0.211,,896.00,5926.00,1.06,1.09
1320,28.62565300,,,,,0.222,,1355.00,5566.00,0.94,0.91
1321,6.98152703,,,,,0.127,,609.00,6179.00,1.45,2.17
1322,3.65691115,,,,,0.132,,1280.00,6296.00,1.23,1.36
1323,12.57200950,,,,,0.106,,587.00,6188.00,1.14,1.21
1324,40.83650120,,,,,0.143,,606.00,5578.00,0.94,0.92
1325,3.23941344,,,,,0.090,,743.00,6074.00,1.11,1.16
1326,23.47741010,,,,,0.156,,1017.00,6221.00,1.21,1.33
1327,15.09000000,,,,0.09700,0.101,,,6090.00,1.18,1.66
1328,22.80400000,,,,0.10500,0.101,,,6090.00,1.18,1.66
1329,66.55790570,,,,,0.167,,1006.00,6227.00,1.20,1.32
1330,3.11602791,,,,,0.146,,1090.00,5353.00,0.87,0.83
1331,2.13194651,,,,,0.138,,1126.00,5504.00,0.92,0.89
1332,12.94609780,,,,,0.170,,1452.00,6175.00,1.16,1.25
1333,0.66407381,,,,,0.108,,852.00,5123.00,0.84,0.79
1334,14.79674580,,,,,0.087,,364.00,6170.00,1.20,1.28
1335,11.25402929,,,,,0.192,,1150.00,5753.00,1.00,0.98
1336,11.47685909,,,,,0.137,,1027.00,5715.00,0.96,0.94
1337,2.76122421,,,,,0.100,,715.00,6132.00,1.20,1.29
1338,7.99019627,,,,,0.136,,1059.00,6080.00,1.10,1.17
1339,15.79186000,0.131000,,,,0.211,,,5770.00,1.18,1.64
1340,82.20017000,0.393000,,,,0.227,,,5770.00,1.18,1.64
1341,4.69500134,,,,,0.127,,1321.00,5660.00,0.95,0.93
1342,8.63043276,,,,,0.148,,982.00,5216.00,0.84,0.80
1343,3.27646405,,,,,0.162,,1406.00,5556.00,0.95,0.93
1344,5.57654784,,,,,0.087,,770.00,6241.00,1.18,1.28
1345,115.68622580,,,,,0.285,,1120.00,5776.00,0.99,0.97
1346,3.81371974,,,,,0.138,,1257.00,5486.00,0.92,0.89
1347,8.38398650,,,,,0.081,,631.00,5359.00,0.87,0.83
1348,1.68189002,,,,,0.087,,996.00,5818.00,0.99,0.99
1349,7.12811928,,,,,0.117,,498.00,6339.00,1.45,2.00
1350,19.94008740,,,,,0.266,,1352.00,5609.00,0.94,0.91
1351,8.45745800,0.079000,,,,0.091,,,5884.00,1.00,1.13
1352,27.50868000,0.178000,0.000000,89.340,,0.259,,,5884.00,1.00,1.13
1353,87.51790500,0.377000,,,,0.146,,,5884.00,1.00,1.13
1354,22.24190920,,,,,0.122,,757.00,6130.00,1.29,1.79
1355,9.08237046,,,,,0.125,,816.00,5188.00,0.85,0.81
1356,8.83922659,,,,,0.128,,727.00,5236.00,0.86,0.82
1357,7.56127224,,,,,0.127,,905.00,5771.00,1.01,1.00
1358,16.12888530,,,,,0.204,,682.00,5259.00,0.85,0.81
1359,13.56309720,,,,,0.168,,1343.00,5701.00,0.97,0.96
1360,16.29595382,,,,,0.170,,1130.00,5727.00,0.98,0.97
1361,18.01621096,,,,,0.220,,1396.00,5884.00,1.06,1.08
1362,2.10433812,,,,,0.046,,73.00,3468.00,0.35,0.34
1363,28.84326470,,,,,0.211,,845.00,5235.00,0.85,0.80
1364,16.09200000,,,,0.05100,0.215,6.00000,,5685.00,1.02,1.03
1365,25.51690000,,,,0.02600,0.075,77.70000,,5685.00,1.02,1.03
1366,0.67933627,,,,,0.128,,583.00,5549.00,0.91,0.88
1367,11.17269940,,,,,0.111,,705.00,5748.00,1.05,1.40
1368,2.53573424,,,,,0.109,,705.00,5748.00,1.05,1.40
1369,5.44832529,,,,,0.187,,305.00,5719.00,0.99,0.92
1370,3.83309118,,,,,0.157,,187.00,5453.00,0.92,0.85
